user->id,created_at,id,favorite_count,favorited,coordinates,lang,place->place_type,retweet_count,retweeted,text
506952436,Tue Mar 25 02:46:05 +0000 2014,448289691054657537,0,False,None,en,None,1,False,"RT @Kathryn_Suzanne: Some nights I want a big glass of wine, others a big glass of chocolate milk so that sums up my struggle between adult\u2026"
300948183,Tue Mar 25 02:43:11 +0000 2014,448288960809144320,1,False,None,en,None,1,False,"Some nights I want a big glass of wine, others a big glass of chocolate milk so that sums up my struggle between adulthood and childhood"
60266520,Tue Mar 25 02:39:48 +0000 2014,448288107532537856,0,False,None,en,None,0,False,"@lalpra @Bodhisatvaa \nSorry, don't think I am getting through here, will need physical presence, coffee, shouting, desk thumping ;)"
383966966,Tue Mar 25 01:39:09 +0000 2014,448272844984954880,0,False,None,en,None,0,False,I need coffee!
35701282,Tue Mar 25 00:56:09 +0000 2014,448262024737603585,0,False,"{u'type': u'Point', u'coordinates': [77.7098608, 13.20054884]}",en,None,0,False,Red Eye flights should come with free coffee no? (@ Kempegowda International Airport (BLR) w/ 7 others) http://t.co/ykKSrp0EbT
2373886309,Tue Mar 25 00:10:11 +0000 2014,448250456108589057,0,False,None,en,None,0,False,\u201c@disneywords: All I need is a chance to do something great. \u2013Chicken Little\u201d
17538938,Mon Mar 24 19:16:48 +0000 2014,448176622235955200,0,False,None,en,None,0,False,Gonna need coffee &amp; breakfast tomorrow mornz.
1675864794,Mon Mar 24 19:12:29 +0000 2014,448175537018507264,0,False,None,en,None,0,False,Bingo! place your image to a COFFEE cup mockup in less than 24hrs for $5 on #Fiverr http://t.co/vgcAEXPNx4
87932334,Mon Mar 24 19:07:59 +0000 2014,448174406175436800,0,False,None,en,None,0,False,@Sophie_Choudry why are u so sweet  ?? u take extra sugar with tea /?
85630605,Mon Mar 24 18:55:42 +0000 2014,448171315392815104,0,False,None,en,None,0,False,@ndtv More screen space to tht milk kadhai than Gadkariji ...interview with @BDUTT
348356232,Mon Mar 24 18:48:17 +0000 2014,448169449380536320,0,False,None,en,None,9,False,"RT @14_yr_old_Etard: Most common types of headache:\r1 Not now honey, Im tired\r2 Dimaag ka dahi kar dala\r3 SOMEONE GET ME MY COFFEE\r4 the im\u2026"
2359770120,Mon Mar 24 18:41:38 +0000 2014,448167774011932672,0,False,None,en,None,0,False,"@SanjuReddy18 @Shaasana you should ask the relevant people. Anyhow, no use in crying over spilt milk. Lessons to be learnt, though."
219607585,Mon Mar 24 18:39:52 +0000 2014,448167330863136768,0,False,None,en,None,0,False,@DauntlessKatnis @HGTributes12 @KirstielouiseTo I need to get some tea also before I starve will bbl
289006349,Mon Mar 24 18:38:04 +0000 2014,448166874245632000,0,False,None,en,None,7,False,RT @Sirime: [New #Recipe #PastaPlease] Creamy Sun Dried Tomato and Spinach Macaroni 'n' Cheese http://t.co/ce0ohuKAUB @utterlyscrummy @tinn\u2026
1675864794,Mon Mar 24 18:27:46 +0000 2014,448164282337722368,0,False,None,en,None,0,False,ALL #EDL MEMBERS NEED TO BE LEE RIGBY'D. WE'LL SEE HOW THEY MILK THAT...
2334374745,Mon Mar 24 18:19:56 +0000 2014,448162311547940864,0,False,None,en,None,7,False,RT @Sirime: [New #Recipe #PastaPlease] Creamy Sun Dried Tomato and Spinach Macaroni 'n' Cheese http://t.co/ce0ohuKAUB @utterlyscrummy @tinn\u2026
2347116324,Mon Mar 24 18:18:03 +0000 2014,448161837779935232,0,False,None,en,None,7,False,RT @swami2005: Beautiful under-water life!....more like painted marbles!! RT @TheWorldStories Mandarin Dragonets - the Colorful fish http:/\u2026
2262626699,Mon Mar 24 18:16:52 +0000 2014,448161540362231808,0,False,None,en,None,7,False,RT @swami2005: Beautiful under-water life!....more like painted marbles!! RT @TheWorldStories Mandarin Dragonets - the Colorful fish http:/\u2026
2289320329,Mon Mar 24 18:14:05 +0000 2014,448160840395796480,0,False,None,en,None,7,False,RT @Sirime: [New #Recipe #PastaPlease] Creamy Sun Dried Tomato and Spinach Macaroni 'n' Cheese http://t.co/ce0ohuKAUB @utterlyscrummy @tinn\u2026
116891009,Mon Mar 24 18:13:52 +0000 2014,448160788038303744,0,False,None,en,None,7,False,RT @Sirime: [New #Recipe #PastaPlease] Creamy Sun Dried Tomato and Spinach Macaroni 'n' Cheese http://t.co/ce0ohuKAUB @utterlyscrummy @tinn\u2026
38362784,Mon Mar 24 18:13:37 +0000 2014,448160722522890240,6,False,None,en,None,7,False,[New #Recipe #PastaPlease] Creamy Sun Dried Tomato and Spinach Macaroni 'n' Cheese http://t.co/ce0ohuKAUB @utterlyscrummy @tinnedtoms #eat
174313957,Mon Mar 24 18:10:55 +0000 2014,448160042345185280,0,False,None,en,None,7,False,RT @swami2005: Beautiful under-water life!....more like painted marbles!! RT @TheWorldStories Mandarin Dragonets - the Colorful fish http:/\u2026
119330560,Mon Mar 24 18:09:05 +0000 2014,448159583165775872,0,False,None,en,None,7,False,RT @swami2005: Beautiful under-water life!....more like painted marbles!! RT @TheWorldStories Mandarin Dragonets - the Colorful fish http:/\u2026
2179241183,Mon Mar 24 18:08:46 +0000 2014,448159500416327680,0,False,None,en,None,7,False,RT @swami2005: Beautiful under-water life!....more like painted marbles!! RT @TheWorldStories Mandarin Dragonets - the Colorful fish http:/\u2026
2291877067,Mon Mar 24 18:08:37 +0000 2014,448159465464799232,0,False,None,en,None,7,False,RT @swami2005: Beautiful under-water life!....more like painted marbles!! RT @TheWorldStories Mandarin Dragonets - the Colorful fish http:/\u2026
432294867,Mon Mar 24 18:07:52 +0000 2014,448159276540760064,9,False,None,en,None,7,False,Beautiful under-water life!....more like painted marbles!! RT @TheWorldStories Mandarin Dragonets - the Colorful fish http://t.co/saPe85jiCX
2357623333,Mon Mar 24 18:03:47 +0000 2014,448158250345570304,0,False,None,en,None,9,False,"RT @14_yr_old_Etard: Most common types of headache:\r1 Not now honey, Im tired\r2 Dimaag ka dahi kar dala\r3 SOMEONE GET ME MY COFFEE\r4 the im\u2026"
148703605,Mon Mar 24 18:03:46 +0000 2014,448158244272222208,0,False,None,en,None,9,False,"RT @14_yr_old_Etard: Most common types of headache:\r1 Not now honey, Im tired\r2 Dimaag ka dahi kar dala\r3 SOMEONE GET ME MY COFFEE\r4 the im\u2026"
84610086,Mon Mar 24 17:59:55 +0000 2014,448157277489360896,0,False,None,en,None,9,False,"RT @14_yr_old_Etard: Most common types of headache:\r1 Not now honey, Im tired\r2 Dimaag ka dahi kar dala\r3 SOMEONE GET ME MY COFFEE\r4 the im\u2026"
354238550,Mon Mar 24 17:56:20 +0000 2014,448156372853481472,0,False,None,en,None,9,False,"RT @14_yr_old_Etard: Most common types of headache:\r1 Not now honey, Im tired\r2 Dimaag ka dahi kar dala\r3 SOMEONE GET ME MY COFFEE\r4 the im\u2026"
72873000,Mon Mar 24 17:55:15 +0000 2014,448156099280007169,0,False,None,en,None,9,False,"RT @14_yr_old_Etard: Most common types of headache:\r1 Not now honey, Im tired\r2 Dimaag ka dahi kar dala\r3 SOMEONE GET ME MY COFFEE\r4 the im\u2026"
61994257,Mon Mar 24 17:53:03 +0000 2014,448155546710204416,0,False,None,en,None,9,False,"RT @14_yr_old_Etard: Most common types of headache:\r1 Not now honey, Im tired\r2 Dimaag ka dahi kar dala\r3 SOMEONE GET ME MY COFFEE\r4 the im\u2026"
36322176,Mon Mar 24 17:51:44 +0000 2014,448155215309467651,0,False,None,en,None,0,False,What happens if you eat a heavenly piece of andhra chicken? Rab ne bana di kodi. @JamesAbhilash
2206818776,Mon Mar 24 17:51:24 +0000 2014,448155131997999105,0,False,None,en,None,9,False,"RT @14_yr_old_Etard: Most common types of headache:\r1 Not now honey, Im tired\r2 Dimaag ka dahi kar dala\r3 SOMEONE GET ME MY COFFEE\r4 the im\u2026"
161761501,Mon Mar 24 17:51:12 +0000 2014,448155081070739456,4,False,None,en,None,9,False,"Most common types of headache:\r1 Not now honey, Im tired\r2 Dimaag ka dahi kar dala\r3 SOMEONE GET ME MY COFFEE\r4 the im-so-hungry headache"
311899197,Mon Mar 24 17:43:52 +0000 2014,448153238387167232,0,False,None,en,None,0,False,@HondaCarIndia \nEvery manufacturer tries to milk-out max out of the demand from a new launch. But Honda - you hold reputation. RIGHT??
515641587,Mon Mar 24 17:24:45 +0000 2014,448148426593550336,0,False,None,en,None,1,False,RT @rudy_124: @themohanbabu relationship btwn you n politics should be like fish n water bt not like fish n fisherman..mistakes lite tisko
569788458,Mon Mar 24 16:59:27 +0000 2014,448142057979146241,0,False,None,en,None,0,False,ALL #EDL MEMBERS NEED TO BE LEE RIGBY'D. WE'LL SEE HOW THEY MILK THAT...
107459990,Mon Mar 24 16:44:50 +0000 2014,448138381445185536,1,False,None,en,None,1,False,@themohanbabu relationship btwn you n politics should be like fish n water bt not like fish n fisherman..mistakes lite tisko
154595958,Mon Mar 24 16:30:49 +0000 2014,448134852181630977,0,False,None,en,None,0,False,Thats quite interesting !! Starbucks spends more on health care insurance for its employees ($300 million) than on coffee beans. #Gyaan
16447258,Mon Mar 24 15:47:11 +0000 2014,448123872408121345,1,False,None,en,None,0,False,"@drrajatchauhan Also check out ""Sugar The Bitter Truth"" for more on how sugar is deadly"
17507350,Mon Mar 24 15:11:28 +0000 2014,448114881980403712,0,False,None,en,None,0,False,"@20ncounting When I went to Bhopal in June, I did too.. Loved the place m\xe0n. Sandwich plus cold coffee was so filling and cheap"
1012300956,Mon Mar 24 14:58:26 +0000 2014,448111601862725632,0,False,None,en,None,0,False,Humanity Exists Among The Poor May Be More Than The Rich ! Seen in this pic is a Milk Vendor Feeding Animals Milk... http://t.co/kB80vgSYHS
1367618568,Mon Mar 24 14:41:17 +0000 2014,448107287325196288,0,False,None,en,None,2,False,RT @LitChat: RT @ssvik: More #snow? Good thing I have #tea &amp; this essay to help me cope: http://t.co/TY39bg82nc.
19721380,Mon Mar 24 14:38:50 +0000 2014,448106672482181120,0,False,None,en,None,2,False,RT @ssvik: More #snow? Good thing I have #tea &amp; this essay to help me cope: http://t.co/TY39bg82nc.
2373291078,Mon Mar 24 14:14:19 +0000 2014,448100501712695296,0,False,None,en,None,1,False,"RT @Nivivacious: Mixed espresso with tea. Doh! World peace can wait, I need to learn how to make good coffee."
43128918,Mon Mar 24 14:05:46 +0000 2014,448098350512893953,0,False,None,en,None,0,False,@beingiyer ain't a platter. A single arabian dish named Mandi - mildly spiced rice and succulent chunks of chicken/mutton. Definitely try!
14277764,Mon Mar 24 13:58:27 +0000 2014,448096509201252352,1,False,None,en,None,0,False,I just had Chicken Momo @ Himalay Momo. w/ @mehr_singh #DishoomIt  http://t.co/Fv9AdEkL38
2167190894,Mon Mar 24 13:34:53 +0000 2014,448090577695821824,0,False,None,en,None,0,False,.@ashutosh083B How much AAP paid for this? after all its not a NaMo tea stall.
587100449,Mon Mar 24 13:21:00 +0000 2014,448087084620709889,0,False,None,en,None,1,False,"RT @pkeshwain: @GodrejRGC Chicken Peperoni, a dish that really peps your mood and tickles your taste buds to ward off the depressing #Monda\u2026"
1366348538,Mon Mar 24 13:20:06 +0000 2014,448086858946207745,1,False,None,en,None,1,False,"@GodrejRGC Chicken Peperoni, a dish that really peps your mood and tickles your taste buds to ward off the depressing #MondatBlues."
527210762,Mon Mar 24 13:10:01 +0000 2014,448084319806816256,0,False,None,en,None,0,False,Did you know that coconut oil reduces age spots. Many more uses of coconut oil. Check them out !! \n\n#oiltherapy http://t.co/2CabI2JDyN
912803707,Mon Mar 24 12:46:45 +0000 2014,448078463656665088,0,False,None,en,None,3,False,"RT @awesomecuisine: Naatu Kozhi Varuval \nServe as a side dish with #roti,#parotta or #rice \nhttp://t.co/EZxsOLRRHe\n#recipe #food #chicken h\u2026"
108700564,Mon Mar 24 12:42:51 +0000 2014,448077482403434498,1,False,None,en,None,0,False,"Why do people get so mad when Starbucks spells their name wrong on drinks? I don't care if you write ""Hitler"" on mine. I just want coffee."
1524972620,Mon Mar 24 12:17:41 +0000 2014,448071149784543232,0,False,None,en,None,0,False,So friends any guesses for this #mouthwatering dish??\n\nA small clue it has #Fish in it!! ;) http://t.co/SHsE7lsg13
74163496,Mon Mar 24 11:42:54 +0000 2014,448062394086850560,0,False,None,en,None,1,False,RT @ZoebAsif: Butter chicken burger. I want. @Gostana
192813562,Mon Mar 24 11:31:45 +0000 2014,448059589120897025,0,False,None,en,None,0,False,@SilllyChicken Aww. Little myeh. Little overworked. Little want green tea. Little sleepy.
2388673002,Mon Mar 24 11:12:46 +0000 2014,448054811892518912,1,False,None,en,None,0,False,@SSOrchids pile of work i think is occupying more of your time amongst all the factors but i think u need that coffee break \U0001f609\U0001f44d
78878089,Mon Mar 24 10:58:34 +0000 2014,448051238366498817,0,False,None,en,None,0,False,"@SofitelMumbai Was in the coffee shop from about 9-11:45pm. Sumhow cald waitet n told him to pay attentn,but stil he dint. Bill approx 2585"
2242201200,Mon Mar 24 10:47:04 +0000 2014,448048345454759937,0,False,None,en,None,0,False,"BEST Coconut Cream Pie EVER! Made with coconut milk for extra creamy, coconut flavor! | MomOnTimeout http://t.co/vrY0rS7oOd"
1500815496,Mon Mar 24 10:44:37 +0000 2014,448047729596715008,0,False,None,en,None,1,False,RT @unitechy: I really need to focus on this. Coffee.
14137889,Mon Mar 24 10:41:03 +0000 2014,448046832749252608,1,False,None,en,None,1,False,I really need to focus on this. Coffee.
57276104,Mon Mar 24 10:36:44 +0000 2014,448045743735971840,1,False,None,en,None,1,False,Butter chicken burger. I want. @Gostana
164243337,Mon Mar 24 10:24:51 +0000 2014,448042753595686912,0,False,None,en,None,0,False,"@KFC_India wants break from ""EGGS"" need only KFC chicken #KFCLifeIsSoGood"
284681753,Mon Mar 24 09:50:10 +0000 2014,448034027308462080,0,False,None,en,None,0,False,"@BlueTokaiCoffee Once I finish my current stock, I'll be placing an order! I also want to try civet coffee. Do you know where to buy in BLR?"
52449329,Mon Mar 24 09:42:50 +0000 2014,448032181709860865,0,False,None,en,None,0,False,"I have Coffee Tree on my island! Now my island is even more awesome! http://t.co/Yjn3nadkna #pad, #ipadgames, #gameinsight"
72030449,Mon Mar 24 09:16:26 +0000 2014,448025536795664385,1,False,None,en,None,0,False,Just want a green tea dispensing machine in my room. Press a button and boom....!! green tea in bed \u2665
97790162,Mon Mar 24 08:38:42 +0000 2014,448016041730252800,0,False,None,en,None,0,False,@KFC_India  #KFCLifeIsSoGood I need break from Egg coz its time for Chicken :P
571441852,Mon Mar 24 08:10:57 +0000 2014,448009055374544896,0,False,None,en,None,0,False,@KFC_India Need a break from EGGS !!! Grab on the tasty KFC chicken .
571441852,Mon Mar 24 08:10:36 +0000 2014,448008969039015936,0,False,None,en,None,0,False,@KFC_India Need a break form EGGS !!! Grab on the tasty KFC chicken .
8265312,Mon Mar 24 08:02:07 +0000 2014,448006835274936321,0,False,None,en,None,0,False,"Sugar up 0.3% on spot demand: Sugar prices rose by 0.33 per cent to Rs 3,039 per quintal in futures trade toda... http://t.co/Va9AgB7eZ4"
2297280847,Mon Mar 24 07:58:46 +0000 2014,448005991863291905,0,False,None,en,None,0,False,Garlic Chicken and Biryani Combo #FoodCombo available at\n#AtchayamsFoodbox #Convenience #DLFPorur #Chicken #Biryani http://t.co/OTaxhpW55p
2289320329,Mon Mar 24 07:49:13 +0000 2014,448003588401680384,0,False,None,en,None,3,False,"RT @awesomecuisine: Naatu Kozhi Varuval \nServe as a side dish with #roti,#parotta or #rice \nhttp://t.co/EZxsOLRRHe\n#recipe #food #chicken h\u2026"
471513476,Mon Mar 24 07:48:57 +0000 2014,448003518650408960,0,False,None,en,None,3,False,"RT @awesomecuisine: Naatu Kozhi Varuval \nServe as a side dish with #roti,#parotta or #rice \nhttp://t.co/EZxsOLRRHe\n#recipe #food #chicken h\u2026"
55474751,Mon Mar 24 07:42:50 +0000 2014,448001982096093184,0,False,None,en,None,3,False,"Naatu Kozhi Varuval \nServe as a side dish with #roti,#parotta or #rice \nhttp://t.co/EZxsOLRRHe\n#recipe #food #chicken http://t.co/QtgANaNPwp"
26965339,Mon Mar 24 07:38:26 +0000 2014,448000872484585472,0,False,None,en,None,0,False,@swamilion tea? That is one big fiction. Must be goondagiri
619165418,Mon Mar 24 07:06:59 +0000 2014,447992958651207680,0,False,"{u'type': u'Point', u'coordinates': [77.5676018, 12.94452555]}",en,None,0,False,Coffee Estate for sale Vibez Coffee Estate is a prosperous piece of estate having good track record for more than... http://t.co/xPhCDF8qKl
568720798,Mon Mar 24 06:36:01 +0000 2014,447985167789854720,1,False,None,en,None,0,False,"@idlebrainjeevi many more happy returns of the day..""FOUR TEA"" 40 :)"
30880281,Mon Mar 24 06:19:23 +0000 2014,447980982260752384,1,False,None,en,None,1,False,"Mixed espresso with tea. Doh! World peace can wait, I need to learn how to make good coffee."
2321035544,Mon Mar 24 05:43:12 +0000 2014,447971876329910272,0,False,None,en,None,0,False,Last day enjoyed alot with my favourite chicken biryani.\nI should thank mom. But she never reveals the secret behind the awsome taste. :)
103594059,Mon Mar 24 05:10:57 +0000 2014,447963758313218048,0,False,None,en,None,0,False,Coffee should not be diluted with sugar. It won't be coffee anymore. #coffee
72590132,Mon Mar 24 05:10:14 +0000 2014,447963578679586816,0,False,None,en,None,1,False,"RT @suresh_madineni: Expect more price rises during summer... ""@vin2ktalks: Tomato price at \u20b910 today. It was \u20b93 few weeks back! #Banaswadi"""
58377494,Mon Mar 24 04:55:25 +0000 2014,447959849796505600,0,False,"{u'type': u'Point', u'coordinates': [77.6817596, 12.9216235]}",en,None,1,False,"Expect more price rises during summer... ""@vin2ktalks: Tomato price at \u20b910 today. It was \u20b93 few weeks back! #Banaswadi"""
85501092,Mon Mar 24 04:51:04 +0000 2014,447958756114968576,0,False,None,en,city,0,False,AC stable for cow in Gujarat. Women empowerment + development. \n\nhttp://t.co/DOTGFDcjU1
155423326,Mon Mar 24 04:32:35 +0000 2014,447954101469339649,1,False,None,en,None,0,False,@rupasubramanya It would become more like a stew. In avial the coconut's fiber would form a paste around the vegetables. Milk won't do that.
130581637,Mon Mar 24 04:25:01 +0000 2014,447952201093115904,0,False,None,en,None,0,False,@KaranKaila I am willing to pay you to stop jinxing my team you chicken eating beer guzzling baldy!
2150691560,Mon Mar 24 04:12:34 +0000 2014,447949067717312512,0,False,None,en,None,0,False,"Coconut oil for sale\n\nWe produce and supply in small and large quantities, best graded refined vegetable oils... http://t.co/4giJ09dJlj"
2150691560,Mon Mar 24 04:10:56 +0000 2014,447948654985216001,0,False,None,en,None,0,False,"Coconut oil for sale  We produce and supply in small and large quantities, best graded refined veget http://t.co/c3ZDuOKSEv"
149517189,Mon Mar 24 03:58:57 +0000 2014,447945640715096064,0,False,None,en,None,0,False,"MIT's new fish-shaped ""soft robot"" can make a critical escape maneuver just as fast as a real fish http://t.co/JSQCqQF8pM @Crave"
1453404265,Mon Mar 24 03:30:14 +0000 2014,447938414214541313,0,False,"{u'type': u'Point', u'coordinates': [73.6979513, 18.5139399]}",en,None,0,False,Monday morning are fresh like a cup of coffee...d aroma of daily schedule and work...mmmmmmm...i am loving it...:)
139093726,Mon Mar 24 03:19:43 +0000 2014,447935764043538432,0,False,None,en,None,0,False,Wanna eat chicken. #starving
1724754025,Mon Mar 24 00:36:05 +0000 2014,447894584421789696,0,False,None,en,None,0,False,America must kill this fish | The Verge http://t.co/H3fuad7bsU
110142597,Sun Mar 23 20:56:23 +0000 2014,447839298503458818,0,False,None,en,None,0,False,"@thesimplecrew Hahahaha! If you want sugar cubes, ask me bro. I'll get tea bags also!"
1378006742,Sun Mar 23 20:04:49 +0000 2014,447826321688002560,0,False,None,en,None,0,False,I want coffee and finish my poetry project.  #busylife #wantstarbucks
245858702,Sun Mar 23 19:17:43 +0000 2014,447814465287757825,0,False,"{u'type': u'Point', u'coordinates': [72.89511853, 19.03970547]}",en,None,0,False,Sweet dish toh banti hai na boss! Coffee chocolate tart and Red velvet! Sinful! #chocolate #redvelvet #coffee #sweet http://t.co/gJI5ak2GWo
1552564657,Sun Mar 23 19:05:54 +0000 2014,447811492579000320,0,False,None,en,None,1,False,RT @petrichorclouds: We are a country that pretends to drink green tea to lose weight (cos it sounds cool) and then eat aloo paratha and gh\u2026
120067414,Sun Mar 23 18:32:52 +0000 2014,447803178042413056,0,False,None,en,None,11,False,"RT @maxmelbin: Cheap attempts by Sangh supporters like @sarkar_swati to milk even arrests of terrorists... what shameless bunch, my God."
356719342,Sun Mar 23 18:29:20 +0000 2014,447802288740900864,2,False,"{u'type': u'Point', u'coordinates': [77.61183, 12.9186356]}",en,None,0,False,@WorldBankAsia @IFADnews how to manage-monitor coffee farms and rate productivity is there #ict4ag available for #Agriculture #startup
95874020,Sun Mar 23 18:29:12 +0000 2014,447802255014502400,0,False,None,en,None,11,False,"RT @maxmelbin: Cheap attempts by Sangh supporters like @sarkar_swati to milk even arrests of terrorists... what shameless bunch, my God."
1544940625,Sun Mar 23 18:12:44 +0000 2014,447798112795361280,0,False,None,en,None,11,False,"RT @maxmelbin: Cheap attempts by Sangh supporters like @sarkar_swati to milk even arrests of terrorists... what shameless bunch, my God."
86663727,Sun Mar 23 18:08:53 +0000 2014,447797143785308160,0,False,None,en,None,11,False,"RT @maxmelbin: Cheap attempts by Sangh supporters like @sarkar_swati to milk even arrests of terrorists... what shameless bunch, my God."
19484016,Sun Mar 23 18:03:33 +0000 2014,447795802123927552,0,False,None,en,None,0,False,"@rakheeghelani Next time, in the coming monsoons, hilsa must. The mustard dish will taste 100% better just for the goodness of the fish."
1780368829,Sun Mar 23 17:59:55 +0000 2014,447794888546213889,0,False,None,en,None,11,False,"RT @maxmelbin: Cheap attempts by Sangh supporters like @sarkar_swati to milk even arrests of terrorists... what shameless bunch, my God."
1372695168,Sun Mar 23 17:58:48 +0000 2014,447794606717935617,0,False,None,en,None,1,False,We are a country that pretends to drink green tea to lose weight (cos it sounds cool) and then eat aloo paratha and ghee roast dosas..
2402940054,Sun Mar 23 17:57:48 +0000 2014,447794354472505344,0,False,None,en,None,11,False,"RT @maxmelbin: Cheap attempts by Sangh supporters like @sarkar_swati to milk even arrests of terrorists... what shameless bunch, my God."
32459711,Sun Mar 23 17:42:26 +0000 2014,447790489082007552,0,False,None,en,None,0,False,Less than 3 hrs for the biggest rivalry in European football. #ElClasico #RealMadridBarcelona .. For now manchi coffee lanti cinema #Anand
130480020,Sun Mar 23 17:21:45 +0000 2014,447785281345687553,0,False,None,en,None,11,False,"RT @maxmelbin: Cheap attempts by Sangh supporters like @sarkar_swati to milk even arrests of terrorists... what shameless bunch, my God."
195414179,Sun Mar 23 17:19:39 +0000 2014,447784753156988928,0,False,None,en,None,11,False,"RT @maxmelbin: Cheap attempts by Sangh supporters like @sarkar_swati to milk even arrests of terrorists... what shameless bunch, my God."
461381268,Sun Mar 23 17:17:37 +0000 2014,447784241602891776,0,False,None,en,None,11,False,"RT @maxmelbin: Cheap attempts by Sangh supporters like @sarkar_swati to milk even arrests of terrorists... what shameless bunch, my God."
102450100,Sun Mar 23 17:06:05 +0000 2014,447781337944956928,0,False,"{u'type': u'Point', u'coordinates': [78.58153053, 17.33316538]}",en,None,0,False,"More than 16 hours of sleep, heavenly fish curry, magnum ice cream and now all set to welcome the new week. #rejuvenate #sunday #FeelingGood"
101194270,Sun Mar 23 16:55:18 +0000 2014,447778626990133248,0,False,None,en,None,11,False,"RT @maxmelbin: Cheap attempts by Sangh supporters like @sarkar_swati to milk even arrests of terrorists... what shameless bunch, my God."
58520229,Sun Mar 23 16:55:06 +0000 2014,447778577799315456,0,False,None,en,None,11,False,"RT @maxmelbin: Cheap attempts by Sangh supporters like @sarkar_swati to milk even arrests of terrorists... what shameless bunch, my God."
17781689,Sun Mar 23 16:54:39 +0000 2014,447778461008949250,5,False,None,en,None,11,False,"Cheap attempts by Sangh supporters like @sarkar_swati to milk even arrests of terrorists... what shameless bunch, my God."
952009496,Sun Mar 23 16:45:19 +0000 2014,447776112169328641,0,False,None,en,None,0,False,Tea team India should try to improve their net run rate in these kind of low scoring matches . This match... http://t.co/BYFg2YwVXO
106728983,Sun Mar 23 16:43:36 +0000 2014,447775682613878784,0,False,"{u'type': u'Point', u'coordinates': [77.60112737, 12.94561258]}",en,None,0,False,"Raina is like WTF Yuvraj, I was just gonna eat some chicken biryani."
364274384,Sun Mar 23 16:36:04 +0000 2014,447773786629099520,0,False,None,en,None,0,False,"""@Narainised:BJP must be 100% clean &amp; give us nothing less than Milk/Honey, Otherwise we continue to vote CON+ &amp; eat stink #TypicalCONVoter"""
468304479,Sun Mar 23 16:24:14 +0000 2014,447770807960219648,0,False,None,en,None,0,False,You don't eat 1 kilo of fat chicken for no reason;  its got to be Barca's night. Visca el Barca
350412037,Sun Mar 23 15:56:30 +0000 2014,447763828445818881,0,False,None,en,None,0,False,"""Masala lemonade &amp; cold coffee are must haves! Quality has been consistent..."" Foursquare Tip @ Teasta - The Tea Shop http://t.co/9Bvo8RnA0f"
79809029,Sun Mar 23 15:53:59 +0000 2014,447763195873476608,0,False,None,en,None,0,False,Eat chicken but don't be chicken
1359353306,Sun Mar 23 15:43:12 +0000 2014,447760482858831872,0,False,None,en,None,0,False,"All the fish-lovers out there, check this out! \u201c@elsonsequeira: {New Post} How to cook fish perfectly\n\nhttp://t.co/CZcThRsBnr\u201d"
72227386,Sun Mar 23 15:15:59 +0000 2014,447753630381535233,0,False,None,en,None,0,False,@syrinje one individual is enough to destroy the group! Larger pack should kick that stinking fish @brownbrumby
142667396,Sun Mar 23 14:46:31 +0000 2014,447746215040409600,0,False,None,en,None,0,False,"@crhemanth idea ladu I never eat fish in hotels, come to our home sir :-)"
122039324,Sun Mar 23 14:36:59 +0000 2014,447743817056124928,0,False,None,en,None,0,False,@Ravitejadanda If u take Fish item in any given social network .....battlefield @ Vizag ayyipoddhi for more info ask @poetrification
8016772,Sun Mar 23 14:34:40 +0000 2014,447743235348127747,0,False,None,en,None,0,False,"@kiranshaw @seshank_c More relevant: Obesity tsars, sugar firms paying a fortune and a VERY unhealthy relationship\n\nhttp://t.co/a6gkJTHMCR"
16101134,Sun Mar 23 14:04:12 +0000 2014,447735567124398080,0,False,None,en,None,0,False,"Wonder masala tea at jayanagar's ""Tea Block"" at 4th block. They have many more flavors. Try it out #teablock http://t.co/pdDtFwbo9h"
401338202,Sun Mar 23 14:03:59 +0000 2014,447735513110171648,0,False,None,en,None,0,False,America must kill this fish http://t.co/CNiwNm1svZ @verge \u0915\u0947 \u0926\u094d\u0935\u093e\u0930\u093e
87449145,Sun Mar 23 13:44:52 +0000 2014,447730700356431872,0,False,None,en,None,0,False,"""i need coffee."" - ancient proverb (via thatwetshirt) http://t.co/fNdTMd6MVH"
49413422,Sun Mar 23 13:11:12 +0000 2014,447722230466629632,0,False,None,en,None,0,False,Coffee shop sounds DO make you more productive. http://t.co/Ln6oPBoVsL is a rad idea!
35281238,Sun Mar 23 12:47:35 +0000 2014,447716284965191682,0,False,"{u'type': u'Point', u'coordinates': [72.84743554, 19.03859611]}",en,None,0,False,"@Zomato #merwan not worth te hype post 4.30 all u get is bunmaska,tea n omelette all pretty normal unless u wish to click a pice of history"
2297280847,Sun Mar 23 12:28:08 +0000 2014,447711391839825923,0,False,None,en,None,0,False,"Chicken Jalfrezi &amp; Kalmi Kebab #Combo from @MotiMahalCHE available for #Dinner today at #AtchayamFoodBox, CMBT #Food http://t.co/KxfcdboIOh"
1366348538,Sun Mar 23 12:13:24 +0000 2014,447707684179959808,0,False,None,en,None,0,False,Need a break from Dressed Chicken that needs to be cooked when there's a wonderful alternative with lip smacking @KFC_India.#KFCLifeIsSoGood
